code_stock_12,code_stock_5,company_name_English,code_company_4,company_name,stock_name,stock_persian_30,code_company_12,market,code_tablo,code_sector,name_sector,code_subsector,name_subsector,stock_code_TSETMC,stock_name_2,trade_purpose,CEO,address,phone_number,FAX,offic_address,shareholder_affairs_address,website,email,auditor,capital,year,financial_manager,shenaseh_meli
IRO1RINM0001,RINM1,Mashad Wheel,RINM,رينگ‌سازي‌مشهد,خرينگ,رينگ‌سازي‌مشهد,IRO1RINM0000,بازار دوم بورس,5,34,خودرو و ساخت قطعات,3430,قطعات يدكي و جانبي وسايل نقليه موتوري,45895339414786358,خرينگ,ایجاد ، تاسیس ، اداره و بهره برداری از کارخانجات و همچنین تولید ، توزیع ، فروش ، صادرات و واردات رینگ چرخ انواع خودرو و اجزاء متشکله آن و انجام خدمات فنی و مهندسی ، طراحی ، ساخت و تولید انواع قطعات خودرو و مشاوره در نصب و راه اندازی دستگاههای صنعتی وکلیه خدمات جانبی آن و انجام کلیه امورتجاری ،بازرگانی,مسعود هدشي,مشهد - کیلومتر 8 بزرگراه آسیایی - صندوق پستی 1311/91735,05136516014-09154200080,05136516022,مشهد - کیلومتر 8 بزرگراه آسیایی - صندوق پستی 1311/91735,مشهد - کیلومتر 8 بزرگراه آسیایی - صندوق پستی 1311/91735,www.mwmco.com,Info@mwmco.com,موسسه حسابرسی ارکان سیستم,445000,12/29,جواد غلامی,10380279028
IRO1OMID0001,OMID1,Investment Banking,OMID,تامين سرمايه اميد,اميد,تامين سرمايه اميد,IRO1OMID0005,بازار دوم بورس,5,67,فعاليتهاي كمكي به نهادهاي مالي واسط,6719,بجز تامين وجوه بيمه و بازنشستگي,18599703143458101,اميد,پذیره نویسی،تعهد پذیره نویسی،و تعهد خرید اوراق بهادار در عرضه ثانویه در حد امکانات مالی خود و بازارگردانی اوراق مذکور,حبيب رضا حدادي سياهکلي,مورد ندارد,021-54906,021-54906,تهران،خیابان خرمشهر کوچه شکوه،پلاک 2 ساختمان تامین سرمایه امید,تهران،خیابان خرمشهر کوچه شکوه،پلاک 2 ساختمان تامین سرمایه امید,www.omidib.com,info@omidib.com,موسسه حسابرسی بهراد مشار,9500000,09/30,میلاد دروی,10320701236
IRO1KRTI0001,KRTI1,Iran Carton,KRTI,كارتن‌ ايران‌,چكارن,كارتن‌ ايران‌,IRO1KRTI0006,بازار دوم بورس,5,21,محصولات كاغذي,2102,توليد كاغذ و مقواي موجدار و محفظه آنها,53113471126689455,چكارن,تهیه و تولید انواع کارتن ، ورق کارتن ، مقوای فشنگی و صادرات آن ، همچنین واردات مواد اولیه و ماشین آلات مورد نیاز شرکت,محسن عرب,تهران - بزرگراه فتح - بلوار الغدیر کوچه سپید رود,021-66627211,021-66628898,ندارد,تهران - بزرگراه فتح - بلوار الغدیر کوچه سپید رود,www.irancarton.ir,irancarton@neda.net,موسسه حسابرسی بهمند,2365836,12/29,منیژه علی همتی,10100314075
IRO3MOIZ0001,MOIZ1,Moallem Insurance,MOIZ,بيمه معلم,ومعلم,بيمه معلم,IRO3MOIZ0007,بازار دوم فرابورس,3,66,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,6603,بيمه غيرزندگي,6847536925606808,ومعلم,ارائه دهنده خدمات بیمه ای,محمد ابراهيم تحسيري,تهران- میدان ونک- خیابان گاندی شمالی- خیابان براداران شریفی- پلاک 44,02188795051,02188771169,تهران- میدان ونک- خیابان گاندی شمالی- خیابان براداران شریفی- پلاک 44,تهران- میدان ونک- خیابان گاندی شمالی- خیابان براداران شریفی- پلاک 44,www.mic.co.ir,tahsiry.me@mic.co.ir,حسابرسی وخدمات مالی ومدیریت ایران مشهود,4194722,12/29,سید هاشم نژاد فاضل,10101541927
IRO1TSBE0001,TSBE1,S*Behshahr Inv.,TSBE,توسعه‌ صنايع‌ بهشهر(هلدينگ‌,وبشهر,توسعه‌ صنايع‌ بهشهر(هلدينگ,IRO1TSBE0000,بازار اول (تابلوي اصلي) بورس,1,42,محصولات غذايي و آشاميدني به جز قند و شكر,4299,زير گروه ساير محصولات غذايي,13937270451301973,وبشهر,سرمایه گذاری در شرکتها از طریق خرید وفروش سهام آنها و خرید وفروش اوراق قرضه و اوراق بهادار,مجيد محسني مجد,-----,02188322955,02188843244,تهران - خیابان قائم مقام فراهانی- خیابان 24- پلاک 8 - شرکت توسعه صنایع بهشهر - طبقه پنجم,تهران - خیابان قائم مقام فراهانی- خیابان 24- پلاک 8 - شرکت توسعه صنایع بهشهر - طبقه همکف,www.bidc.ir,info@bidc.ir,سازمان حسابرسی,8250000,12/29,احسان بادپا,10100539090
IRO1SPAH0001,SPAH1,Sepah Inv.,SPAH,سرمايه‌گذاري‌ سپه‌,وسپه,سرمايه‌گذاري‌ سپه‌,IRO1SPAH0002,بازار اول (تابلوي اصلي) بورس,1,56,سرمايه گذاريها,5699,ساير واسطه هاي مالي,2328862017676109,وسپه,سرمایه گذاری در سهام ، سهم الشرکه ، واحدهای سرمایه گذاری ، صندوق ها یا سایر اوراق بهادار دارای حق رای شرکتها,محمدابراهيم آقابابائي,-,88887349,88887573,تهران- خیابان نلسون ماندلا- بعد از پل میرداماد- کوچه آناهیتا- پلاک 18,تهران- خیابان نلسون ماندلا- بعد از پل میرداماد- کوچه آناهیتا- پلاک 18,www.sinco.ir,sic@sinco.ir,موسسه حسابرسی وانیا نیک تدبیر,12000000,09/30,لیلا سالور,10101296740
IRO1BIME0001,BIME1,Insurance Inv.,BIME,سرمايه‌ گذاري‌ صنعت‌ بيمه‌,وبيمه,سرمايه‌ گذاري‌ صنعت‌ بيمه‌,IRO1BIME0009,بازار اول (تابلوي اصلي) بورس,1,56,سرمايه گذاريها,5699,ساير واسطه هاي مالي,11773403764702778,وبيمه,فعالیت اصلی شرکت :‌1- سرمایه گذاری در سهام ، سهم الشرکه ، واحدهای سرمایه گذاری صندوق ها یا سایر اوراق بهادار دارای حق رای شرکت ها ، موسسات یا صندوق های سرمایه گذاری با هدف کسب انتفاع به طوری که به تنهایی یا به همراه اشخاص وابسته خود ،‌کنترل شرکت ، موسسه یا صندوق سرمایه گذاری سرمایه پذیر را دراختیار نگرفته یا در آن نفوذ قابل ملاحظه نیابد.,اميرحسين ارضاء,--,02122923021-3,02122223621,تهران - خیابان میرداماد - خیابان نفت شمالی - کوی دوم - پلاک 6 - شرکت سرمایه گذاری صنعت بیمه (سهامی عام ),تهران - خیابان میرداماد - خیابان نفت شمالی - کوی دوم - پلاک 6 - شرکت سرمایه گذاری صنعت بیمه (سهامی عام ),http://iiico.ir/,info@iiico.ir,موسسه حسابرسی و خدمات مالی فاطر,5000000,06/31,رامین شاهعلی زاده,10101654220
IRO1ASIA0001,ASIA1,Asia Bime,ASIA,بيمه آسيا,آسيا,بيمه آسيا,IRO1ASIA0008,بازار اول (تابلوي اصلي) بورس,1,66,بيمه وصندوق بازنشستگي به جزتامين اجتماعي,6603,بيمه غيرزندگي,51106317433079213,آسيا,-انجام عملیات بیمه ای در انواع رشته ها بر اساس پروانه فعالیت صادره از سوی بیمه مرکزی ج.ا.ا -قبول و واگذاری بیمه های اتکائی در داخل و خارج از کشوردر چارچوب ضوابط مصوب بیمه مرکزی -سرمایه گذاری از محل سرمایه ، ذخایر و اندوخته ها در چارچوب ضوابط مصوب شورایعالی بیمه .  -هر نوع عملیات شامل تاسیس شرکتهای فرعی ، خرید و تملک سهام شرکتهای دیگر با حق فروش و انتقال آنها طبق مقررات,مسعود بادين,,,,خ آیت ا.. طالقانی-پلاک 310,خ آیت ا.. طالقانی -پلاک 310 طبقه اول,,,سازمان حسابرسی,24131804,12/29,ابراهیم محمودی,10100314757
IRO1TMVD0001,TMVD1,Daroupakhash I.,TMVD,توليدمواداوليه‌داروپخش‌,دتماد,توليدمواداوليه‌داروپخش‌,IRO1TMVD0003,بازار اول (تابلوي فرعي) بورس,3,43,مواد و محصولات دارويي,4323,توليد داروهاي شيميايي و گياهي,34641719089573667,دتماد,تولید مواد اولیه داروئی شیمیائی آرایشی وبهداشتی وسایر محصولات مشابه وفروش,حميدرضا عليپور مشکاني,استان البرز شهرستان کرج ،شهرگرمدره، کیلومتر 28جاده مخصوص کوچه فدک،پلاک 2، طبقه همکف با کد پستی 3164816478,02636100801-10,02636100828,استان البرز شهرستان کرج ،شهرگرمدره، کیلومتر 28جاده مخصوص کوچه فدک،پلاک 2، طبقه همکف با کد پستی 3164816478,استان البرز شهرستان کرج ،شهرگرمدره، کیلومتر 28جاده مخصوص کوچه فدک،پلاک 2، طبقه همکف با کد پستی 3164816478,www.temad.com,info@temad.com,موسسه حسابرسی و خدمات مدیریت شهود امین,715000,12/29,عباس پیلتن ممان,10101725603
IRO1KNRZ0001,KNRZ1,Saba Noor,KNRZ,توسعه معدني و صنعتي صبانور,كنور,توسعه معدني و صنعتي صبانور,IRO1KNRZ0001,بازار دوم بورس,5,13,استخراج كانه هاي فلزي,1310,استخراج آهن,20411759370751096,كنور,استخراج و دانه بندی سنگ آهن، فرآوری و تولید کنسانتره و گندله آهن,محمد کلانتري,استان همدان، کیلومتر 45 جاده سنندج، کیلومتر 7 جاده اسدآباد کارخانه کنسانتره,27645000,27645420,تهران، خیابان سعادت آباد، نرسیده به خروجی هاشمی رفسنجانی شرق، خیابان 26 یا حق طلب غربی، پلاک 49,تهران، خیابان سعادت آباد، نرسیده به خروجی هاشمی رفسنجانی شرق، خیابان 26 یا حق طلب غربی، پلاک 49 ، طبقه 4,www.sabanour.com,info@sabanour.com,موسسه حسابرسی هوشیار ممیز,2936422,12/29,مسعود بابایی,10101726150
IRO1SPPE0001,SPPE1,I. Pegah Dairy,SPPE,شيرپاستوريزه‌پگاه‌اصفهان‌,غشصفا,شيرپاستوريزه‌پگاه‌اصفهان‌,IRO1SPPE0008,بازار اول (تابلوي فرعي) بورس,3,42,محصولات غذايي و آشاميدني به جز قند و شكر,4220,توليد لبنيات,61506294208022391,غشصفا,تهیه، تولید و توزیع شیر و فرآورده های آن،آبمیوه و سایر فرآورده های غذایی پاستوریزه و استریلیزه، هرگونه عملیات تجاری و معاملات مجاز از جمله صادرات و واردات کالاهای مجاز و اخذ نمایندگی از شرکتهای داخلی و خارجی،تاسیس شرکت و مشارکت در شرکتهای دیگر،انتشار و فروش اوراق مشارکت، ارائه خدمات مشاوره ای و آموزش.,عبداله کاشاني زاده,اصفهان-بخش مرکزی-شهرک صنعتی محمودآباد-خ 18 شرقی-خ اصفهان تهران-پ951,03133802091,03133802090,اصفهان-بخش مرکزی-شهرک صنعتی محمودآباد-خ 18 شرقی-خ اصفهان تهران-پ951,اصفهان-بخش مرکزی-شهرک صنعتی محمودآباد-خ 18 شرقی-خ اصفهان تهران-پ951,www.pegahesfahan.com,pegahesfahan@yahoo.com,موسسه حسابرسی دش و همکاران,835820,12/29,فرزاد ترابی,10861147912
